Aantalcilinders,Aantalzitplaatsen,Brandstofverbruikbuitenweg,Brandstofverbruikgecombineerd,Brandstofverbruikstad,Cilinderinhoud,CO2uitstootgecombineerd,Datumeerstetoelating,Handelsbenaming,Hoofdbrandstof,Inrichting,Massaleegvoertuig,Merk,Milieuclassificatie,Nevenbrandstof,Toegestanemaximummassavoertuig,Vermogen,Zuinigheidslabel
2,5,3.7,4.1,4.9,875,97,2015-07-16T00:00:00,YPSILON,Benzine,MPV,955,LANCIA,Euro 6,Niet geregistreerd,1515,63,A
4,5,5.2,6.8,9.5,1742,157,2015-07-09T00:00:00,ALFA GIULIETTA,Benzine,MPV,1295,ALFA ROMEO,Euro 6,Niet geregistreerd,1825,177,D
3,5,4.7,5.4,6.7,1499,126,2015-07-18T00:00:00,118I,Benzine,stationwagen,1280,BMW,Euro 6,Niet geregistreerd,1870,100,B
3,4,4.2,5,6.3,1499,116,2015-07-17T00:00:00,116I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,80,B
4,2,5.6,6.7,8.6,1984,155,2015-07-14T00:00:00,TT ROADSTER,Benzine,cabriolet,1325,AUDI,Euro 6,Niet geregistreerd,1670,169,D
4,5,5.1,5.7,6.7,1586,131,2015-07-16T00:00:00,VITARA,Benzine,hatchback,1160,SUZUKI,Euro 6,Niet geregistreerd,1730,88,C
8,2,8.3,11.1,15.9,5000,259,2014-04-23T00:00:00,JAGUAR F-TYPE,Benzine,cabriolet,1635,JAGUAR LAND ROVER,Euro 5,Niet geregistreerd,2025,364,G
4,5,4.4,5.3,6.8,1395,123,2015-07-14T00:00:00,PASSAT,Benzine,sedan,1267,VOLKSWAGEN,Euro 6,Niet geregistreerd,1910,92,A
4,5,4.4,5.5,7.4,1368,127,2015-07-17T00:00:00,ALFA GIULIETTA,Benzine,MPV,1265,ALFA ROMEO,Euro 6,Niet geregistreerd,1795,110,B
8,4,9.8,14.5,22.5,4691,337,2014-04-24T00:00:00,GRANCABRIO SPORT,Benzine,cabriolet,1955,MASERATI,Euro 5,Niet geregistreerd,2350,338,G
3,5,4.4,5.1,6.2,1199,117,2015-07-13T00:00:00,C4,Benzine,hatchback,1215,CITROEN,Euro 6,Niet geregistreerd,1810,96,A
4,5,4.6,5.4,6.7,1197,124,2015-07-11T00:00:00,YETI,Benzine,stationwagen,1240,SKODA,Euro 6,Niet geregistreerd,1885,81,B
4,5,5.9,6.9,8.5,1984,159,2015-07-15T00:00:00,S3 LIMOUSINE,Benzine,sedan,1435,AUDI,Euro 6,Niet geregistreerd,2010,221,D
3,5,3.5,4.1,5.2,1199,97,2015-07-14T00:00:00,308,Benzine,hatchback,1055,PEUGEOT,Euro 6,Niet geregistreerd,1720,81,A
6,5,5.8,7.7,11.1,2979,180,2015-07-21T00:00:00,335I XDRIVE,Benzine,sedan,1565,BMW,Euro 6,Niet geregistreerd,2140,225,E
4,7,5.6,6.5,8,1395,150,2015-07-20T00:00:00,SHARAN,Benzine,MPV,1655,VOLKSWAGEN,Euro 6,Niet geregistreerd,2420,110,B
3,5,4,4.5,5.5,999,105,2015-07-24T00:00:00,GOLF SPORTSVAN,Benzine,stationwagen,1219,VOLKSWAGEN,Euro 6,Niet geregistreerd,1810,85,A
3,5,4.5,5.3,6.7,1499,123,2015-07-10T00:00:00,116I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1860,80,B
6,4,7.2,8.8,11.6,3605,206,2015-07-22T00:00:00,PANAMERA 4,Benzine,hatchback,1795,PORSCHE,Euro 6,Niet geregistreerd,2420,228,D
4,5,4,4.6,5.7,1395,106,2015-07-10T00:00:00,A3 SPORTBACK,Benzine,hatchback,1210,AUDI,Euro 6,Niet geregistreerd,1795,110,A
4,5,4.3,5,6.2,1197,116,2015-07-23T00:00:00,OCTAVIA,Benzine,sedan,1130,SKODA,Euro 6,Niet geregistreerd,1780,81,A
8,5,6.9,8.9,12.4,3993,206,2015-07-24T00:00:00,A8,Benzine,sedan,1895,AUDI,Euro 6,Niet geregistreerd,2570,320,D
3,5,4.4,5,6.3,1199,118,2015-07-17T00:00:00,5008,Benzine,stationwagen,1395,PEUGEOT,Euro 6,Niet geregistreerd,2040,96,A
4,5,5.8,7,9.1,1997,162,2015-07-27T00:00:00,328I XDRIVE,Benzine,sedan,1635,BMW,Euro 6,Niet geregistreerd,2230,180,C
4,7,5.9,6.7,8.1,1395,157,2015-07-17T00:00:00,ALHAMBRA,Benzine,MPV,1668,SEAT,Euro 6,Niet geregistreerd,2430,110,B
4,7,5.6,6.5,8,1395,151,2015-07-17T00:00:00,ALHAMBRA,Benzine,MPV,1655,SEAT,Euro 6,Niet geregistreerd,2420,110,B
3,7,4.6,5.2,6.4,999,119,2015-07-17T00:00:00,GRAND C-MAX,Benzine,stationwagen,1393,FORD,Euro 6,Niet geregistreerd,2150,74,A
4,5,5.6,6.5,8,1364,152,2015-07-16T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1513,OPEL,Euro 6,Niet geregistreerd,2295,103,C
4,5,6.2,7.5,9.9,1598,174,2015-07-14T00:00:00,CORSA-E,Benzine,coupe,1178,OPEL,Niet geregistreerd,Niet geregistreerd,1670,152,G
4,5,4.8,6.1,8.4,1396,143,2014-09-02T00:00:00,CEE D,Benzine,hatchback,1158,KIA,Euro 5,Niet geregistreerd,1820,73,C
3,4,4.5,5.1,6.3,1499,119,2015-07-18T00:00:00,118I,Benzine,stationwagen,1290,BMW,Euro 6,Niet geregistreerd,1880,100,B
4,4,5.5,6.2,7.5,1798,144,2015-07-29T00:00:00,A5 SPORTBACK,Benzine,hatchback,1500,AUDI,Euro 6,Niet geregistreerd,2075,106,B
6,5,7.1,9.7,14.1,2979,226,2015-07-16T00:00:00,GHIBLI S Q4,Benzine,sedan,1910,MASERATI,Euro 6,Niet geregistreerd,2530,302,E
4,4,6.6,7.6,9.3,1984,175,2015-07-20T00:00:00,A5 CABRIOLET,Benzine,cabriolet,1710,AUDI,Euro 6,Niet geregistreerd,2235,165,D
4,5,5.3,6.4,8.2,1598,148,2015-07-29T00:00:00,BERLINGO,Benzine,stationwagen,1295,CITROEN,Euro 6,Niet geregistreerd,2000,72,C
4,5,4.3,4.8,5.7,1197,110,2015-07-16T00:00:00,TOYOTA AURIS,Benzine,stationwagen,1200,TOYOTA,Euro 6,Niet geregistreerd,1875,85,A
4,5,4.9,5.8,7.4,1991,135,2015-04-09T00:00:00,C 250,Benzine,sedan,1380,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2045,155,B
4,5,4.4,5.1,6.2,1197,118,2015-07-22T00:00:00,A3 SPORTBACK,Benzine,hatchback,1175,AUDI,Euro 6,Niet geregistreerd,1760,81,B
3,5,4.4,5.1,6.3,1199,119,2015-07-23T00:00:00,DS 4,Benzine,hatchback,1230,DS,Euro 6,Niet geregistreerd,1790,96,B
6,4,6.6,8.1,10.7,2995,190,2014-06-18T00:00:00,S5 COUPE,Benzine,coupe,1650,AUDI,Euro 5,Niet geregistreerd,2175,245,E
6,4,6.9,8.5,11.4,3605,199,2015-07-16T00:00:00,PANAMERA,Benzine,hatchback,1745,PORSCHE,Euro 6,Niet geregistreerd,2380,228,D
2,4,3.6,4,4.7,875,92,2015-04-30T00:00:00,FIAT 500,Benzine,hatchback,945,FIAT,Euro 6,Niet geregistreerd,1385,62,A
4,5,4.2,4.8,5.9,1395,112,2015-07-14T00:00:00,A3 SPORTBACK,Benzine,hatchback,1210,AUDI,Euro 6,Niet geregistreerd,1795,110,A
8,4,8.1,11.1,16.1,3993,258,2015-07-17T00:00:00,CONTINENTAL GT V8 S CONVERTIBLE,Benzine,cabriolet,2445,BENTLEY,Euro 6,Niet geregistreerd,2900,388,G
8,4,6.7,8.7,12,4663,202,2015-07-16T00:00:00,CLS 500,Benzine,sedan,1790,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2375,300,E
4,5,4.4,5.1,6.3,1395,117,2015-07-07T00:00:00,PASSAT,Benzine,sedan,1313,VOLKSWAGEN,Euro 6,Niet geregistreerd,1970,110,A
6,5,7.2,8.1,9.7,2995,189,2015-07-20T00:00:00,Q7,Benzine,stationwagen,1945,AUDI,Euro 6,Niet geregistreerd,2740,245,C
4,5,4.1,4.8,6,1395,110,2015-07-24T00:00:00,A3,Benzine,stationwagen,1170,AUDI,Euro 6,Niet geregistreerd,1755,92,A
4,5,5.1,6.2,8.1,1368,144,2015-07-31T00:00:00,ALFA GIULIETTA,Benzine,MPV,1255,ALFA ROMEO,Euro 6,Niet geregistreerd,1785,77,C
4,5,4.4,5.1,6.3,1395,118,2015-07-28T00:00:00,A3 SPORTBACK,Benzine,hatchback,1200,AUDI,Euro 6,Niet geregistreerd,1785,92,B
4,5,4.8,6,8.3,1798,142,2015-07-22T00:00:00,TOYOTA AVENSIS,Benzine,MPV,1390,TOYOTA,Euro 6,Niet geregistreerd,2020,108,B
3,5,3.7,4.2,5,999,97,2015-07-30T00:00:00,IBIZA,Benzine,MPV,995,SEAT,Euro 6,Niet geregistreerd,1590,70,A
4,5,5.2,6.2,8.1,1598,146,2015-07-31T00:00:00,ASTRA GTC,Benzine,hatchback,1403,OPEL,Euro 6,Niet geregistreerd,1990,147,C
4,5,4.1,4.7,5.8,1197,109,2015-08-13T00:00:00,RAPID,Benzine,sedan,1099,SKODA,Euro 6,Niet geregistreerd,1659,66,A
4,5,5.8,7.1,9.4,1598,167,2015-07-31T00:00:00,ASTRA,Benzine,hatchback,1403,OPEL,Euro 6,Niet geregistreerd,2015,125,E
3,5,4.6,5.1,6.1,998,115,2015-09-14T00:00:00,TOURNEO COURIER,Benzine,MPV,1180,FORD,Euro 6,Niet geregistreerd,1765,74,B
4,5,4.2,4.9,6.2,1197,111,2015-08-14T00:00:00,RAPID,Benzine,hatchback,1080,SKODA,Euro 6,Niet geregistreerd,1640,81,B
4,5,5.5,6.4,8.1,1991,149,2015-08-07T00:00:00,E 250,Benzine,stationwagen,1685,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2380,155,B
4,7,5.9,6.7,8.1,1395,156,2015-07-29T00:00:00,SHARAN,Benzine,MPV,1668,VOLKSWAGEN,Euro 6,Niet geregistreerd,2430,110,B
4,5,4.4,5.4,7.2,1242,126,2014-03-17T00:00:00,FIAT PUNTO,Benzine,MPV,1005,FIAT,Euro 6,Niet geregistreerd,1590,51,C
4,2,5.2,6.6,9.1,1796,154,2014-05-15T00:00:00,SLK 200,Benzine,cabriolet,1335,MERCEDES-BENZ,Euro 5,Niet geregistreerd,1750,135,D
4,5,5.6,6.8,8.9,1984,158,2015-07-29T00:00:00,LEON ST,Benzine,stationwagen,1340,SEAT,Euro 6,Niet geregistreerd,1980,206,D
4,5,5.7,6.6,8.1,1798,154,2015-07-27T00:00:00,OCTAVIA,Benzine,stationwagen,1422,SKODA,Euro 6,Niet geregistreerd,2092,132,C
4,4,5.4,6.2,7.7,1984,144,2015-07-30T00:00:00,A5 COUPE,Benzine,coupe,1450,AUDI,Euro 6,Niet geregistreerd,1975,165,B
3,4,4,4.5,5.4,998,104,2014-06-27T00:00:00,CITROEN C1,Benzine,hatchback,805,CITROEN,Euro 5,Niet geregistreerd,1180,50,B
4,5,5.2,6.3,8.1,1498,144,2015-08-07T00:00:00,GRAND C-MAX,Benzine,stationwagen,1373,FORD,Euro 6,Niet geregistreerd,2195,110,C
3,5,4.6,5.2,6.4,1499,122,2015-07-28T00:00:00,218I GRAN TOURER,Benzine,stationwagen,1400,BMW,Euro 6,Niet geregistreerd,2065,100,A
4,5,5,5.9,7.4,1368,137,2015-07-31T00:00:00,RENEGADE,Benzine,MPV,1295,JEEP,Euro 6,Niet geregistreerd,1880,103,C
4,7,5.6,6.5,8,1395,151,2015-08-01T00:00:00,SHARAN,Benzine,MPV,1655,VOLKSWAGEN,Euro 6,Niet geregistreerd,2420,110,B
4,4,6.2,7.2,8.9,1984,165,2015-07-29T00:00:00,S3 CABRIOLET,Benzine,cabriolet,1595,AUDI,Euro 6,Niet geregistreerd,2060,221,E
8,5,9.7,11.9,15.8,5461,278,2015-07-28T00:00:00,AMG GLE 63 S,Benzine,stationwagen,2250,MERCEDES-BENZ,Euro 6,Niet geregistreerd,3050,430,G
3,5,4.2,4.7,5.5,1499,109,2015-07-31T00:00:00,118I,Benzine,stationwagen,1295,BMW,Euro 6,Niet geregistreerd,1885,100,A
4,5,5.9,7.1,9.1,1991,165,2015-07-28T00:00:00,CLA 45 AMG 4MATIC,Benzine,stationwagen,1515,MERCEDES-AMG,Euro 6,Niet geregistreerd,2120,265,D
4,5,5.6,6.5,8.2,1987,152,2015-08-12T00:00:00,TOYOTA RAV4,Benzine,MPV,1495,TOYOTA,Euro 6,Niet geregistreerd,2110,112,C
4,5,4.5,5.5,7.2,1229,129,2014-09-05T00:00:00,CORSA,Benzine,MPV,1020,OPEL,Euro 5,Niet geregistreerd,1575,63,C
3,4,4.3,5,6.2,1499,116,2015-07-24T00:00:00,118I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,100,B
4,5,4.9,5.9,7.5,1591,136,2015-07-27T00:00:00,CEE D,Benzine,stationwagen,1230,KIA,Euro 6,Niet geregistreerd,1850,99,C
3,5,4.2,4.9,6.1,1499,114,2015-08-10T00:00:00,COOPER,Benzine,stationwagen,1120,MINI,Euro 6,Niet geregistreerd,1670,100,B
8,5,7.2,9.4,13.2,3993,216,2015-08-10T00:00:00,S8,Benzine,sedan,1965,AUDI,Euro 6,Niet geregistreerd,2590,382,D
4,5,5,5.7,6.9,1197,127,2015-06-30T00:00:00,KADJAR,Benzine,stationwagen,1281,RENAULT,Euro 6,Niet geregistreerd,1853,96,B
4,5,5.4,6.5,8.3,1598,151,2015-08-03T00:00:00,BERLINGO,Benzine,stationwagen,1295,CITROEN,Euro 6,Niet geregistreerd,2000,88,D
3,5,4.3,5,6.2,1499,116,2015-07-31T00:00:00,118I,Benzine,stationwagen,1280,BMW,Euro 6,Niet geregistreerd,1870,100,B
4,5,4.4,5.2,6.6,1398,122,2014-09-09T00:00:00,CORSA,Benzine,MPV,1063,OPEL,Euro 5,Niet geregistreerd,1640,64,C
3,5,4.6,5.3,6.6,1499,124,2015-07-30T00:00:00,318I,Benzine,stationwagen,1465,BMW,Euro 6,Niet geregistreerd,2085,100,A
3,5,4.5,5.3,6.5,1499,123,2015-07-24T00:00:00,118I,Benzine,stationwagen,1280,BMW,Euro 6,Niet geregistreerd,1870,100,B
3,5,4.5,5.1,6.3,1499,119,2015-07-23T00:00:00,118I,Benzine,stationwagen,1295,BMW,Euro 6,Niet geregistreerd,1885,100,B
4,5,4.8,5.9,7.9,1998,138,2015-07-27T00:00:00,320I,Benzine,sedan,1405,BMW,Euro 6,Niet geregistreerd,2005,135,B
4,5,6,7.2,9.3,1364,168,2015-08-14T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1513,OPEL,Euro 6,Niet geregistreerd,2315,103,D
4,5,4.7,5.6,7.2,1998,131,2015-07-27T00:00:00,MAZDA6,Benzine,stationwagen,1280,MAZDA,Euro 6,Niet geregistreerd,1980,107,A
8,5,6.8,9,12.7,4663,211,2015-07-31T00:00:00,S 500 4MATIC,Benzine,sedan,1950,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2715,335,E
4,5,4.5,5.5,7.3,1995,129,2015-07-28T00:00:00,320I,Benzine,stationwagen,1495,BMW,Euro 6,Niet geregistreerd,2115,135,B
3,5,4.5,5.2,6.5,1499,122,2015-07-29T00:00:00,318I,Benzine,sedan,1400,BMW,Euro 6,Niet geregistreerd,2000,100,A
4,5,5.6,6.3,7.5,1395,147,2015-07-24T00:00:00,YETI,Benzine,stationwagen,1371,SKODA,Euro 6,Niet geregistreerd,2016,110,D
8,5,11.9,14.9,20,5461,348,2014-02-20T00:00:00,G 500,Benzine,stationwagen,2430,MERCEDES-BENZ,Euro 5,Niet geregistreerd,3200,285,G
4,4,4.9,6,7.9,1368,139,2015-07-22T00:00:00,ABARTH 500,Benzine,hatchback,1045,FIAT,Euro 6,Niet geregistreerd,1425,132,E
4,5,5.2,6.2,7.9,1998,144,2015-08-03T00:00:00,220I GRAN TOURER,Benzine,stationwagen,1430,BMW,Euro 6,Niet geregistreerd,2100,141,C
4,5,5.1,5.9,7.1,1998,136,2015-07-31T00:00:00,X1 SDRIVE20I,Benzine,stationwagen,1460,BMW,Euro 6,Niet geregistreerd,2075,141,B
4,5,5.6,6.3,7.6,1998,146,2015-07-31T00:00:00,X1 XDRIVE20I,Benzine,stationwagen,1515,BMW,Euro 6,Niet geregistreerd,2140,141,C
3,5,3.9,4.3,5.2,1199,99,2015-07-30T00:00:00,DS 3,Benzine,hatchback,955,DS,Euro 6,Niet geregistreerd,1522,60,A
4,5,4.7,5.5,7,1595,128,2015-07-24T00:00:00,C 160,Benzine,sedan,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,95,B
4,5,4.7,5.8,7.6,1998,134,2015-08-03T00:00:00,320I,Benzine,sedan,1425,BMW,Euro 6,Niet geregistreerd,2025,135,B
8,4,7.7,10.6,15.5,3993,246,2015-07-29T00:00:00,CONTINENTAL GT V8,Benzine,coupe,2270,BENTLEY,Euro 6,Niet geregistreerd,2750,373,G
3,5,5.1,5.6,6.4,998,129,2015-07-27T00:00:00,TOURNEO CONNECT,Benzine,voor rolstoelen toegankelijk voertuig,1477,FORD,Euro 5,Niet geregistreerd,2000,74,B
3,4,4.1,4.6,5.5,999,106,2015-07-28T00:00:00,UP!,Benzine,hatchback,892,VOLKSWAGEN,Euro 6,Niet geregistreerd,1310,55,B
4,5,4.3,4.8,5.7,1395,112,2015-07-24T00:00:00,LEON,Benzine,stationwagen,1163,SEAT,Euro 6,Niet geregistreerd,1790,110,A
4,5,4.9,5.9,7.7,1598,136,2015-07-31T00:00:00,DS5,Benzine,MPV,1404,DS,Euro 6,Niet geregistreerd,2017,121,B
4,5,4.7,5.3,6.5,1197,119,2015-08-07T00:00:00,MEGANE,Benzine,stationwagen,1197,RENAULT,Euro 6,Niet geregistreerd,1848,85,A
3,5,3.8,4.3,5.1,1199,99,2015-07-31T00:00:00,208,Benzine,hatchback,935,PEUGEOT,Euro 6,Niet geregistreerd,1546,60,A
3,5,3.9,4.4,5.3,999,102,2015-08-01T00:00:00,POLO,Benzine,hatchback,1047,VOLKSWAGEN,Euro 6,Niet geregistreerd,1610,81,A
4,4,6,6.9,8.4,1984,159,2015-07-24T00:00:00,TTS COUPE,Benzine,coupe,1360,AUDI,Euro 6,Niet geregistreerd,1785,228,D
4,5,4.3,4.8,5.9,1395,113,2015-07-28T00:00:00,LEON,Benzine,stationwagen,1141,SEAT,Euro 6,Niet geregistreerd,1770,110,A
3,5,3.7,4.2,5,999,97,2015-07-22T00:00:00,IBIZA ST,Benzine,stationwagen,1045,SEAT,Euro 6,Niet geregistreerd,1630,70,A
3,5,4.6,5.4,6.8,1499,126,2015-07-31T00:00:00,318I,Benzine,stationwagen,1445,BMW,Euro 6,Niet geregistreerd,2065,100,B
4,5,6,6.9,8.5,1984,157,2015-08-03T00:00:00,A7 SPORTBACK,Benzine,hatchback,1695,AUDI,Euro 6,Niet geregistreerd,2230,185,B
4,5,5.7,6.8,8.7,1798,158,2015-01-19T00:00:00,TOYOTA VERSO,Benzine,stationwagen,1500,TOYOTA,Euro 5,Niet geregistreerd,2125,108,D
4,5,5.5,6.2,7.5,1798,144,2015-08-14T00:00:00,A4 LIMOUSINE,Benzine,sedan,1445,AUDI,Euro 6,Niet geregistreerd,2020,125,B
4,5,6,7,8.8,1984,159,2015-07-24T00:00:00,Q3,Benzine,stationwagen,1480,AUDI,Euro 6,Niet geregistreerd,2105,132,D
4,5,4.2,4.9,6.2,1197,110,2015-08-08T00:00:00,RAPID,Benzine,sedan,1085,SKODA,Euro 6,Niet geregistreerd,1645,81,A
4,5,4.9,6,8.1,1798,140,2015-08-21T00:00:00,TOYOTA AVENSIS,Benzine,sedan,1355,TOYOTA,Euro 6,Niet geregistreerd,2000,108,B
4,5,6,6.8,8.2,1591,158,2015-01-27T00:00:00,IX35,Benzine,MPV,1402,HYUNDAI,Euro 5,Niet geregistreerd,1830,99,D
3,4,3.7,4.2,5.1,999,98,2015-07-25T00:00:00,MII,Benzine,hatchback,840,SEAT,Euro 6,Niet geregistreerd,1290,55,B
4,5,6.1,6.9,8.4,1598,161,2014-09-10T00:00:00,COOPER ALL4,Benzine,stationwagen,1325,MINI,Euro 6,Niet geregistreerd,1860,90,E
4,5,5,6.2,8.3,1798,143,2015-08-01T00:00:00,TOYOTA AVENSIS,Benzine,MPV,1385,TOYOTA,Euro 6,Niet geregistreerd,2000,108,B
6,5,6.7,8.2,10.6,3498,190,2015-08-14T00:00:00,CLS 400 4MATIC,Benzine,stationwagen,1815,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2440,245,D
4,5,4.7,5.3,6.5,1197,119,2015-08-19T00:00:00,MEGANE,Benzine,hatchback,1173,RENAULT,Euro 6,Niet geregistreerd,1789,85,B
4,5,5.8,6.6,7.8,1496,152,2015-07-31T00:00:00,X1 XDRIVE25I,Benzine,stationwagen,1515,BMW,Euro 6,Niet geregistreerd,2140,170,D
4,5,4.7,5.5,7,1598,128,2015-08-01T00:00:00,DS 4,Benzine,hatchback,1285,DS,Euro 6,Niet geregistreerd,1850,121,B
4,5,4.9,6,8.1,1798,139,2015-07-31T00:00:00,TOYOTA AVENSIS,Benzine,sedan,1340,TOYOTA,Euro 6,Niet geregistreerd,2000,108,B
4,5,4.5,5.5,7.3,1998,129,2015-07-31T00:00:00,320I,Benzine,sedan,1425,BMW,Euro 6,Niet geregistreerd,2025,135,B
4,5,5.5,6.4,8.1,1998,150,2015-08-01T00:00:00,MAZDA CX-3,Benzine,stationwagen,1210,MAZDA,Euro 6,Niet geregistreerd,1760,110,D
4,5,4.6,5.4,6.9,1395,126,2015-07-31T00:00:00,PASSAT,Benzine,sedan,1267,VOLKSWAGEN,Euro 6,Niet geregistreerd,1910,92,A
4,5,4.6,5.4,6.7,1595,125,2015-07-29T00:00:00,C 160,Benzine,stationwagen,1370,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2045,95,A
12,2,11.7,16.4,24.3,5935,388,2015-07-24T00:00:00,V12 VANTAGE,Benzine,hatchback,1655,ASTON-MARTIN,Euro 5,Niet geregistreerd,1995,380,G
4,5,5.7,6.6,8.2,1995,153,2015-04-30T00:00:00,FORESTER,Benzine,stationwagen,1511,SUBARU,Euro 5,Niet geregistreerd,2015,110,D
4,5,4.7,5.8,7.6,1995,134,2015-07-31T00:00:00,320I,Benzine,stationwagen,1495,BMW,Euro 6,Niet geregistreerd,2115,135,B
4,4,6.1,7.6,10.1,1984,176,2015-02-10T00:00:00,BEETLE,Benzine,hatchback,1312,VOLKSWAGEN,Euro 5,Niet geregistreerd,1860,155,F
4,5,5.4,6.5,8.3,1598,151,2015-08-31T00:00:00,BERLINGO,Benzine,voor rolstoelen toegankelijk voertuig,1442,CITROEN,Euro 6,Niet geregistreerd,2000,88,D
4,5,4.8,5.9,7.8,1995,138,2015-07-29T00:00:00,320I,Benzine,stationwagen,1495,BMW,Euro 6,Niet geregistreerd,2115,135,B
4,5,4.6,5.7,7.6,1595,133,2015-07-27T00:00:00,GLA 180,Benzine,stationwagen,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1920,90,B
3,5,4.7,5.5,7,1499,129,2015-07-27T00:00:00,318I,Benzine,sedan,1375,BMW,Euro 6,Niet geregistreerd,1975,100,B
4,5,4.7,5.8,7.6,1197,129,2015-08-04T00:00:00,MEGANE,Benzine,stationwagen,1251,RENAULT,Euro 6,Niet geregistreerd,1878,97,B
4,5,5.9,6.9,8.5,1984,159,2015-08-04T00:00:00,GOLF,Benzine,stationwagen,1395,VOLKSWAGEN,Euro 6,Niet geregistreerd,1980,221,E
8,5,6.7,8.2,10.8,3982,192,2015-04-08T00:00:00,AMG C 63,Benzine,sedan,1615,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2175,350,F
4,5,6,7,8.6,1984,160,2015-07-31T00:00:00,S3 LIMOUSINE,Benzine,sedan,1435,AUDI,Euro 6,Niet geregistreerd,2010,221,D
4,5,5.6,6.5,8.1,1798,152,2015-07-28T00:00:00,A3,Benzine,stationwagen,1315,AUDI,Euro 6,Niet geregistreerd,1900,132,D
4,7,5.9,7.2,9.3,1368,165,2015-07-30T00:00:00,FIAT DOBLO,Benzine,MPV,1345,FIAT,Euro 6,Niet geregistreerd,2145,70,D
2,4,3.4,3.8,4.6,875,90,2015-07-20T00:00:00,FIAT 500,Benzine,hatchback,905,FIAT,Euro 6,Niet geregistreerd,1370,63,A
4,5,4.3,4.8,5.9,1395,112,2015-08-04T00:00:00,GOLF,Benzine,stationwagen,1180,VOLKSWAGEN,Euro 6,Niet geregistreerd,1800,110,A
4,5,4.4,5.1,6.2,1395,118,2015-08-06T00:00:00,GOLF,Benzine,stationwagen,1149,VOLKSWAGEN,Euro 6,Niet geregistreerd,1750,92,B
4,4,4.1,4.6,5.5,1242,108,2015-05-22T00:00:00,FIAT 500,Benzine,hatchback,915,FIAT,Euro 6,Niet geregistreerd,1355,51,C
4,5,4.7,5.8,7.6,1197,129,2015-08-14T00:00:00,MEGANE,Benzine,hatchback,1221,RENAULT,Euro 6,Niet geregistreerd,1815,97,B
4,5,4.7,5.3,6.5,1197,119,2015-08-14T00:00:00,MEGANE,Benzine,coupe,1172,RENAULT,Euro 6,Niet geregistreerd,1778,85,B
4,5,6.1,7.5,9.9,1998,167,2015-08-22T00:00:00,MEGANE,Benzine,coupe,1295,RENAULT,Euro 6,Niet geregistreerd,1854,162,E
4,5,4.9,6.1,8.1,1798,140,2015-08-14T00:00:00,TOYOTA AVENSIS,Benzine,sedan,1360,TOYOTA,Euro 6,Niet geregistreerd,2020,108,B
12,4,10.9,16.3,25.6,6262,380,2015-02-19T00:00:00,FF,Benzine,coupe,1855,FERRARI,Euro 5,Niet geregistreerd,2320,486,G
4,5,4.9,5.5,7.3,1197,125,2015-08-12T00:00:00,CAPTUR,Benzine,hatchback,1159,RENAULT,Euro 6,Niet geregistreerd,1723,87,B
4,5,5.6,6.2,7.3,1197,140,2015-08-07T00:00:00,CITAN,Benzine,stationwagen,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1920,84,C
4,4,4.2,4.9,6.1,1242,113,2015-04-29T00:00:00,FIAT 500,Benzine,hatchback,915,FIAT,Euro 6,Niet geregistreerd,1355,51,C
3,4,3.6,4.1,5,998,95,2015-02-13T00:00:00,TOYOTA AYGO,Benzine,hatchback,885,TOYOTA,Euro 5,Niet geregistreerd,1240,51,A
4,5,4.5,5.4,6.8,1197,120,2015-08-11T00:00:00,CLIO,Benzine,hatchback,1054,RENAULT,Euro 6,Niet geregistreerd,1664,67,B
4,5,5.1,5.9,7.6,1618,135,2015-08-07T00:00:00,CLIO,Benzine,hatchback,1179,RENAULT,Euro 6,Niet geregistreerd,1711,162,D
3,5,4.1,5,6.3,1199,115,2015-08-12T00:00:00,C4,Benzine,hatchback,1175,CITROEN,Euro 6,Niet geregistreerd,1770,81,A
4,5,4.3,5,6.2,1197,116,2015-08-13T00:00:00,GOLF,Benzine,stationwagen,1110,VOLKSWAGEN,Euro 6,Niet geregistreerd,1730,81,B
4,5,6.3,7,8.4,1984,161,2015-07-20T00:00:00,Q3,Benzine,stationwagen,1515,AUDI,Euro 6,Niet geregistreerd,2140,132,D
3,5,5,5.9,7.4,1499,137,2015-08-10T00:00:00,318I,Benzine,stationwagen,1445,BMW,Euro 6,Niet geregistreerd,2065,100,B
3,4,4.5,5.3,6.5,1499,123,2015-08-06T00:00:00,118I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,100,B
